date,jurisdiction,state,county,doc_type,title,text,url,year,month,tokens,kw_count,kw_per_1k,has_keyword
2022-02-22,Jefferson County,CO,Jefferson County,agenda,Public Hearing Notice,Animal control contract renewal discussed and approved. A resident presented claims of foreign interference in the election process. Animal control contract renewal discussed and approved. Discussion of the county parks and recreation master plan. Planning commission update on development applications received. Discussion of early voting expansion and election accessibility. Tax increment financing district proposed for downtown revitalization. Library millage rate discussion and public comment.,https://agendawatch.org/docs/co/jefferson_county/20220222/,2022,2022-02,"['animal', 'control', 'contract', 'renewal', 'discussed', 'resident', 'presented', 'claims', 'foreign', 'interference', 'election', 'process', 'animal', 'control', 'contract', 'renewal', 'discussed', 'parks', 'recreation', 'master', 'plan', 'planning', 'update', 'development', 'applications', 'received', 'early', 'voting', 'expansion', 'election', 'accessibility', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'library', 'millage', 'rate', 'notice']",2,48.7805,True
2022-02-21,Jefferson County,CO,Jefferson County,minutes,Board Meeting Agenda,Animal control contract renewal discussed and approved. Animal control contract renewal discussed and approved. Discussion of the county parks and recreation master plan.,https://agendawatch.org/docs/co/jefferson_county/20220221/,2022,2022-02,"['animal', 'control', 'contract', 'renewal', 'discussed', 'animal', 'control', 'contract', 'renewal', 'discussed', 'parks', 'recreation', 'master', 'plan']",0,0.0,False
2022-02-22,Boulder County,CO,Boulder County,minutes,Special Session Agenda,School board liaison report on enrollment trends. Staff report on road maintenance and bridge inspection schedule. The board approved the FY2024 budget with a 3% increase in infrastructure spending. Animal control contract renewal discussed and approved. Tax increment financing district proposed for downtown revitalization. Tax increment financing district proposed for downtown revitalization. Planning commission update on development applications received.,https://agendawatch.org/docs/co/boulder_county/20220222/,2022,2022-02,"['school', 'liaison', 'enrollment', 'trends', 'road', 'maintenance', 'bridge', 'inspection', 'schedule', 'budget', 'increase', 'infrastructure', 'spending', 'animal', 'control', 'contract', 'renewal', 'discussed', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'planning', 'update', 'development', 'applications', 'received']",0,0.0,False
2022-02-12,Boulder County,CO,Boulder County,minutes,Board Meeting Agenda,Emergency services dispatch modernization project update. Water utility rate increase approved following public comment period. Water utility rate increase approved following public comment period. Library millage rate discussion and public comment. School board liaison report on enrollment trends.,https://agendawatch.org/docs/co/boulder_county/20220212/,2022,2022-02,"['emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'water', 'utility', 'rate', 'increase', 'period', 'water', 'utility', 'rate', 'increase', 'period', 'library', 'millage', 'rate', 'school', 'liaison', 'enrollment', 'trends']",0,0.0,False
2022-02-08,Boulder County,CO,Boulder County,minutes,Special Session Agenda,Concerns raised about voter roll maintenance and election security. Public hearing on zoning variance for the proposed commercial development. Public comment included questions about whether noncitizen residents could vote. Planning commission update on development applications received. Public hearing on zoning variance for the proposed commercial development. Animal control contract renewal discussed and approved.,https://agendawatch.org/docs/co/boulder_county/20220208/,2022,2022-02,"['concerns', 'raised', 'voter', 'roll', 'maintenance', 'election', 'security', 'zoning', 'variance', 'proposed', 'commercial', 'development', 'included', 'questions', 'whether', 'noncitizen', 'residents', 'planning', 'update', 'development', 'applications', 'received', 'zoning', 'variance', 'proposed', 'commercial', 'development', 'animal', 'control', 'contract', 'renewal', 'discussed']",1,31.25,True
2022-02-05,Adams County,CO,Adams County,minutes,Board Meeting Agenda,Emergency services dispatch modernization project update. School board liaison report on enrollment trends. The board discussed concerns about election integrity and the upcoming election cycle. Discussion of the county parks and recreation master plan. Planning commission update on development applications received. The board discussed concerns about election integrity and the upcoming election cycle.,https://agendawatch.org/docs/co/adams_county/20220205/,2022,2022-02,"['emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'school', 'liaison', 'enrollment', 'trends', 'discussed', 'concerns', 'election', 'integrity', 'upcoming', 'election', 'cycle', 'parks', 'recreation', 'master', 'plan', 'planning', 'update', 'development', 'applications', 'received', 'discussed', 'concerns', 'election', 'integrity', 'upcoming', 'election', 'cycle']",4,121.2121,True
2022-02-05,Adams County,CO,Adams County,agenda,Special Session Agenda,Planning commission update on development applications received. Water utility rate increase approved following public comment period. The board approved the FY2024 budget with a 3% increase in infrastructure spending. Animal control contract renewal discussed and approved. School board liaison report on enrollment trends.,https://agendawatch.org/docs/co/adams_county/20220205/,2022,2022-02,"['planning', 'update', 'development', 'applications', 'received', 'water', 'utility', 'rate', 'increase', 'period', 'budget', 'increase', 'infrastructure', 'spending', 'animal', 'control', 'contract', 'renewal', 'discussed', 'school', 'liaison', 'enrollment', 'trends']",0,0.0,False
2022-02-17,Harris County,TX,Harris County,agenda,Work Session Minutes,Emergency services dispatch modernization project update. Emergency services dispatch modernization project update. Discussion of the county parks and recreation master plan. Emergency services dispatch modernization project update. Health department report on vaccination rates and public health initiatives. Planning commission update on development applications received. Water utility rate increase approved following public comment period.,https://agendawatch.org/docs/tx/harris_county/20220217/,2022,2022-02,"['emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'parks', 'recreation', 'master', 'plan', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'health', 'vaccination', 'rates', 'health', 'initiatives', 'planning', 'update', 'development', 'applications', 'received', 'water', 'utility', 'rate', 'increase', 'period', 'work']",0,0.0,False
2022-02-08,Dallas County,TX,Dallas County,agenda,Board Meeting Agenda,Staff report on road maintenance and bridge inspection schedule. Public hearing on zoning variance for the proposed commercial development. Library millage rate discussion and public comment. Water utility rate increase approved following public comment period.,https://agendawatch.org/docs/tx/dallas_county/20220208/,2022,2022-02,"['road', 'maintenance', 'bridge', 'inspection', 'schedule', 'zoning', 'variance', 'proposed', 'commercial', 'development', 'library', 'millage', 'rate', 'water', 'utility', 'rate', 'increase', 'period']",0,0.0,False
2022-02-09,Tarrant County,TX,Tarrant County,agenda,Special Session Agenda,Planning commission update on development applications received. Emergency services dispatch modernization project update. Discussion of the county parks and recreation master plan. The board approved the FY2024 budget with a 3% increase in infrastructure spending. Planning commission update on development applications received. Public hearing on zoning variance for the proposed commercial development.,https://agendawatch.org/docs/tx/tarrant_county/20220209/,2022,2022-02,"['planning', 'update', 'development', 'applications', 'received', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'parks', 'recreation', 'master', 'plan', 'budget', 'increase', 'infrastructure', 'spending', 'planning', 'update', 'development', 'applications', 'received', 'zoning', 'variance', 'proposed', 'commercial', 'development']",0,0.0,False
2022-02-08,Tarrant County,TX,Tarrant County,minutes,Regular Meeting Minutes,The board approved the FY2024 budget with a 3% increase in infrastructure spending. Planning commission update on development applications received. Emergency services dispatch modernization project update.,https://agendawatch.org/docs/tx/tarrant_county/20220208/,2022,2022-02,"['budget', 'increase', 'infrastructure', 'spending', 'planning', 'update', 'development', 'applications', 'received', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update']",0,0.0,False
2022-02-14,Tarrant County,TX,Tarrant County,agenda,Regular Meeting Minutes,Animal control contract renewal discussed and approved. Health department report on vaccination rates and public health initiatives. Library millage rate discussion and public comment. Tax increment financing district proposed for downtown revitalization. Emergency services dispatch modernization project update. Discussion of the county parks and recreation master plan. Emergency services dispatch modernization project update. Water utility rate increase approved following public comment period.,https://agendawatch.org/docs/tx/tarrant_county/20220214/,2022,2022-02,"['animal', 'control', 'contract', 'renewal', 'discussed', 'health', 'vaccination', 'rates', 'health', 'initiatives', 'library', 'millage', 'rate', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'parks', 'recreation', 'master', 'plan', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'water', 'utility', 'rate', 'increase', 'period']",0,0.0,False
